UserID,MovieID,Title,Genres,Predicted_Rating
4501,1645,"Devil's Advocate, The (1997)",Crime|Horror|Mystery|Thriller,5.0
4501,1923,There's Something About Mary (1998),Comedy,5.0
4501,2115,Indiana Jones and the Temple of Doom (1984),Action|Adventure,5.0
4501,3421,Animal House (1978),Comedy,5.0
4501,185,"Net, The (1995)",Sci-Fi|Thriller,5.0
4501,508,Philadelphia (1993),Drama,5.0
4515,47,Seven (Se7en) (1995),Crime|Thriller,5.0
4515,497,Much Ado About Nothing (1993),Comedy|Romance,5.0
4515,597,Pretty Woman (1990),Comedy|Romance,5.0
4515,898,"Philadelphia Story, The (1940)",Comedy|Romance,5.0
4515,930,Notorious (1946),Film-Noir|Romance|Thriller,5.0
4515,933,To Catch a Thief (1955),Comedy|Romance|Thriller,5.0
4515,952,Around the World in 80 Days (1956),Adventure|Comedy,5.0
4515,953,It's a Wonderful Life (1946),Drama,5.0
4515,1020,Cool Runnings (1993),Comedy,5.0
4515,1079,"Fish Called Wanda, A (1988)",Comedy,5.0
4500,318,"Shawshank Redemption, The (1994)",Drama,5.0
4500,11,"American President, The (1995)",Comedy|Drama|Romance,5.0
4500,21,Get Shorty (1995),Action|Comedy|Drama,5.0
4500,110,Braveheart (1995),Action|Drama|War,5.0
4500,356,Forrest Gump (1994),Comedy|Romance|War,5.0
4500,417,Barcelona (1994),Comedy|Romance,5.0
4500,494,Executive Decision (1996),Action|Thriller,5.0
4500,515,"Remains of the Day, The (1993)",Drama,5.0
4500,592,Batman (1989),Action|Adventure|Crime|Drama,5.0
4500,733,"Rock, The (1996)",Action|Adventure|Thriller,5.0
4499,106,Nobody Loves Me (Keiner liebt mich) (1994),Comedy|Drama,5.0
4499,307,Three Colors: Blue (1993),Drama,5.0
4499,1260,M (1931),Crime|Film-Noir|Thriller,5.0
4499,1304,Butch Cassidy and the Sundance Kid (1969),Action|Comedy|Western,5.0
4499,25,Leaving Las Vegas (1995),Drama|Romance,5.0
4499,29,"City of Lost Children, The (1995)",Adventure|Sci-Fi,5.0
4499,45,To Die For (1995),Comedy|Drama,5.0
4499,58,"Postino, Il (The Postman) (1994)",Drama|Romance,5.0
4499,94,Beautiful Girls (1996),Drama,5.0
4499,157,Canadian Bacon (1994),Comedy|War,5.0
4498,2268,"Few Good Men, A (1992)",Crime|Drama,5.0
4498,17,Sense and Sensibility (1995),Drama|Romance,5.0
4498,50,"Usual Suspects, The (1995)",Crime|Thriller,5.0
4498,58,"Postino, Il (The Postman) (1994)",Drama|Romance,5.0
4498,82,Antonia's Line (Antonia) (1995),Drama,5.0
4498,125,Flirting With Disaster (1996),Comedy,5.0
4498,141,"Birdcage, The (1996)",Comedy,5.0
4498,185,"Net, The (1995)",Sci-Fi|Thriller,5.0
4498,260,Star Wars: Episode IV - A New Hope (1977),Action|Adventure|Fantasy|Sci-Fi,5.0
4498,362,"Jungle Book, The (1994)",Adventure|Children's|Romance,5.0
4497,96,In the Bleak Midwinter (1995),Comedy,5.0
4497,321,Strawberry and Chocolate (Fresa y chocolate) (1993),Drama,5.0
4497,477,What's Love Got to Do with It? (1993),Drama,5.0
4497,615,Bread and Chocolate (Pane e cioccolata) (1973),Drama,5.0
4497,935,"Band Wagon, The (1953)",Comedy|Musical,5.0
4497,1310,Hype! (1996),Documentary,5.0
4497,1545,Ponette (1996),Drama,5.0
4497,1812,Wide Awake (1998),Children's|Comedy|Drama,5.0
4497,1925,Wings (1927),Drama|Romance|War,5.0
4497,2351,Nights of Cabiria (Le Notti di Cabiria) (1957),Drama,5.0
4496,674,Barbarella (1968),Adventure|Sci-Fi,5.0
4496,714,Dead Man (1995),Western,5.0
4496,913,"Maltese Falcon, The (1941)",Film-Noir|Mystery,5.0
4496,1042,That Thing You Do! (1996),Comedy,5.0
4496,1084,Bonnie and Clyde (1967),Crime|Drama,5.0
4496,1171,Bob Roberts (1992),Comedy,5.0
4496,1310,Hype! (1996),Documentary,5.0
4496,1344,Cape Fear (1962),Film-Noir|Thriller,5.0
4496,1357,Shine (1996),Drama|Romance,5.0
4496,1441,Benny & Joon (1993),Comedy|Romance,5.0
4495,1198,Raiders of the Lost Ark (1981),Action|Adventure,5.0
4495,70,From Dusk Till Dawn (1996),Action|Comedy|Crime|Horror|Thriller,5.0
4495,223,Clerks (1994),Comedy,5.0
4495,265,Like Water for Chocolate (Como agua para chocolate) (1992),Drama|Romance,5.0
4495,290,Once Were Warriors (1994),Crime|Drama,5.0
4495,318,"Shawshank Redemption, The (1994)",Drama,5.0
4495,527,Schindler's List (1993),Drama|War,5.0
4495,745,"Close Shave, A (1995)",Animation|Comedy|Thriller,5.0
4495,908,North by Northwest (1959),Drama|Thriller,5.0
4495,912,Casablanca (1942),Drama|Romance|War,5.0
4494,593,"Silence of the Lambs, The (1991)",Drama|Thriller,5.0
4494,1226,"Quiet Man, The (1952)",Comedy|Romance,5.0
4494,2912,"Limey, The (1999)",Action|Crime|Drama,5.0
4494,111,Taxi Driver (1976),Drama|Thriller,5.0
4494,150,Apollo 13 (1995),Drama,5.0
4494,246,Hoop Dreams (1994),Documentary,5.0
4494,288,Natural Born Killers (1994),Action|Thriller,5.0
4494,306,Three Colors: Red (1994),Drama,5.0
4494,318,"Shawshank Redemption, The (1994)",Drama,5.0
4494,527,Schindler's List (1993),Drama|War,5.0
4493,1283,High Noon (1952),Western,5.0
4493,2997,Being John Malkovich (1999),Comedy,5.0
4493,50,"Usual Suspects, The (1995)",Crime|Thriller,5.0
4493,176,Living in Oblivion (1995),Comedy,5.0
4493,190,Safe (1995),Thriller,5.0
4493,262,"Little Princess, A (1995)",Children's|Drama,5.0
4493,318,"Shawshank Redemption, The (1994)",Drama,5.0
4493,549,Thirty-Two Short Films About Glenn Gould (1993),Documentary,5.0
4493,599,"Wild Bunch, The (1969)",Western,5.0
4493,668,Pather Panchali (1955),Drama,5.0
4492,118,If Lucy Fell (1996),Comedy|Romance,5.0
4492,150,Apollo 13 (1995),Drama,5.0
4492,260,Star Wars: Episode IV - A New Hope (1977),Action|Adventure|Fantasy|Sci-Fi,5.0
4492,318,"Shawshank Redemption, The (1994)",Drama,5.0
4492,541,Blade Runner (1982),Film-Noir|Sci-Fi,5.0
4492,913,"Maltese Falcon, The (1941)",Film-Noir|Mystery,5.0
4492,1012,Old Yeller (1957),Children's|Drama,5.0
4492,1136,Monty Python and the Holy Grail (1974),Comedy,5.0
4492,1197,"Princess Bride, The (1987)",Action|Adventure|Comedy|Romance,5.0
4492,1207,To Kill a Mockingbird (1962),Drama,5.0
4491,358,Higher Learning (1995),Drama,5.0
4491,147,"Basketball Diaries, The (1995)",Drama,5.0
4491,522,Romper Stomper (1992),Action|Drama,5.0
4491,556,"War Room, The (1993)",Documentary,5.0
4491,1203,12 Angry Men (1957),Drama,5.0
4491,1221,"Godfather: Part II, The (1974)",Action|Crime|Drama,5.0
4491,1689,"Man Who Knew Too Little, The (1997)",Comedy|Mystery,5.0
4491,2115,Indiana Jones and the Temple of Doom (1984),Action|Adventure,5.0
4491,2125,Ever After: A Cinderella Story (1998),Drama|Romance,5.0
4491,2171,"Next Stop, Wonderland (1998)",Comedy|Drama|Romance,5.0
4490,1207,To Kill a Mockingbird (1962),Drama,5.0
4490,145,Bad Boys (1995),Action,5.0
4490,199,"Umbrellas of Cherbourg, The (Parapluies de Cherbourg, Les) (1964)",Drama|Musical,5.0
4490,230,Dolores Claiborne (1994),Drama|Thriller,5.0
4490,232,Eat Drink Man Woman (1994),Comedy|Drama,5.0
4490,246,Hoop Dreams (1994),Documentary,5.0
4490,296,Pulp Fiction (1994),Crime|Drama,5.0
4490,528,"Scout, The (1994)",Drama,5.0
4490,534,Shadowlands (1993),Drama|Romance,5.0
4490,720,Wallace & Gromit: The Best of Aardman Animation (1996),Animation,5.0
4489,1411,Hamlet (1996),Drama,5.0
4489,2329,American History X (1998),Drama,5.0
4489,34,Babe (1995),Children's|Comedy|Drama,5.0
4489,107,Muppet Treasure Island (1996),Adventure|Children's|Comedy|Musical,5.0
4489,111,Taxi Driver (1976),Drama|Thriller,5.0
4489,151,Rob Roy (1995),Drama|Romance|War,5.0
4489,364,"Lion King, The (1994)",Animation|Children's|Musical,5.0
4489,596,Pinocchio (1940),Animation|Children's,5.0
4489,616,"Aristocats, The (1970)",Animation|Children's,5.0
4489,709,Oliver & Company (1988),Animation|Children's,5.0
4488,2795,Vacation (1983),Comedy,5.0
4488,3421,Animal House (1978),Comedy,5.0
4488,29,"City of Lost Children, The (1995)",Adventure|Sci-Fi,5.0
4488,314,"Secret of Roan Inish, The (1994)",Drama,5.0
4488,628,Primal Fear (1996),Drama|Thriller,5.0
4488,678,Some Folks Call It a Sling Blade (1993),Drama|Thriller,5.0
4488,741,Ghost in the Shell (Kokaku kidotai) (1995),Animation|Sci-Fi,5.0
4488,898,"Philadelphia Story, The (1940)",Comedy|Romance,5.0
4488,923,Citizen Kane (1941),Drama,5.0
4488,941,"Mark of Zorro, The (1940)",Adventure,5.0
4504,1376,Star Trek IV: The Voyage Home (1986),Action|Adventure|Sci-Fi,5.0
4504,1620,Kiss the Girls (1997),Crime|Drama|Thriller,5.0
4504,2502,Office Space (1999),Comedy|Romance,5.0
4504,2947,Goldfinger (1964),Action,5.0
4504,3536,Keeping the Faith (2000),Comedy|Romance,5.0
4504,17,Sense and Sensibility (1995),Drama|Romance,5.0
4504,36,Dead Man Walking (1995),Drama,5.0
4504,215,Before Sunrise (1995),Drama|Romance,5.0
4504,497,Much Ado About Nothing (1993),Comedy|Romance,5.0
4504,553,Tombstone (1993),Western,5.0
4487,504,No Escape (1994),Action|Sci-Fi,5.0
4487,1275,Highlander (1986),Action|Adventure,5.0
4487,1291,Indiana Jones and the Last Crusade (1989),Action|Adventure,5.0
4487,2944,"Dirty Dozen, The (1967)",Action|War,5.0
4487,3062,"Longest Day, The (1962)",Action|Drama|War,5.0
4487,3366,Where Eagles Dare (1969),Action|Adventure|War,5.0
4487,150,Apollo 13 (1995),Drama,5.0
4487,161,Crimson Tide (1995),Drama|Thriller|War,5.0
4487,253,Interview with the Vampire (1994),Drama|Horror,5.0
4487,296,Pulp Fiction (1994),Crime|Drama,5.0
4486,11,"American President, The (1995)",Comedy|Drama|Romance,5.0
4486,151,Rob Roy (1995),Drama|Romance|War,5.0
4486,314,"Secret of Roan Inish, The (1994)",Drama,5.0
4486,440,Dave (1993),Comedy|Romance,5.0
4486,474,In the Line of Fire (1993),Action|Thriller,5.0
4486,527,Schindler's List (1993),Drama|War,5.0
4486,539,Sleepless in Seattle (1993),Comedy|Romance,5.0
4486,647,Courage Under Fire (1996),Drama|War,5.0
4486,802,Phenomenon (1996),Drama|Romance,5.0
4486,908,North by Northwest (1959),Drama|Thriller,5.0
4485,610,Heavy Metal (1981),Action|Adventure|Animation|Horror|Sci-Fi,5.0
4485,737,Barb Wire (1996),Action|Sci-Fi,5.0
4485,745,"Close Shave, A (1995)",Animation|Comedy|Thriller,5.0
4485,861,Supercop (1992),Action|Thriller,5.0
4485,908,North by Northwest (1959),Drama|Thriller,5.0
4485,909,"Apartment, The (1960)",Comedy|Drama,5.0
4485,923,Citizen Kane (1941),Drama,5.0
4485,934,Father of the Bride (1950),Comedy,5.0
4485,969,"African Queen, The (1951)",Action|Adventure|Romance|War,5.0
4485,1050,Looking for Richard (1996),Documentary|Drama,5.0
4484,1699,"Butcher Boy, The (1998)",Drama,5.0
4484,1797,Everest (1998),Documentary,5.0
4484,2624,After Life (1998),Drama,5.0
4484,2820,Hamlet (1964),Drama,5.0
4484,3789,"Pawnbroker, The (1965)",Drama,5.0
4484,3817,"Other Side of Sunday, The (Søndagsengler) (1996)",Comedy|Drama,5.0
4484,117,"Young Poisoner's Handbook, The (1995)",Crime,5.0
4484,190,Safe (1995),Thriller,5.0
4484,211,"Browning Version, The (1994)",Drama,5.0
4484,346,Backbeat (1993),Drama|Musical,5.0
4483,3307,City Lights (1931),Comedy|Drama|Romance,5.0
4483,114,Margaret's Museum (1995),Drama,5.0
4483,175,Kids (1995),Drama,5.0
4483,358,Higher Learning (1995),Drama,5.0
4483,521,Romeo Is Bleeding (1993),Crime|Thriller,5.0
4483,556,"War Room, The (1993)",Documentary,5.0
4483,911,Charade (1963),Comedy|Mystery|Romance|Thriller,5.0
4483,954,Mr. Smith Goes to Washington (1939),Drama,5.0
4483,960,Angel on My Shoulder (1946),Crime|Drama,5.0
4483,965,"39 Steps, The (1935)",Thriller,5.0
4482,13,Balto (1995),Animation|Children's,5.0
4482,80,"White Balloon, The (Badkonake Sefid ) (1995)",Drama,5.0
4482,101,Bottle Rocket (1996),Comedy,5.0
4482,449,Fear of a Black Hat (1993),Comedy,5.0
4482,615,Bread and Chocolate (Pane e cioccolata) (1973),Drama,5.0
4482,631,All Dogs Go to Heaven 2 (1996),Animation|Children's|Musical,5.0
4482,935,"Band Wagon, The (1953)",Comedy|Musical,5.0
4482,960,Angel on My Shoulder (1946),Crime|Drama,5.0
4482,1348,"Nosferatu (Nosferatu, eine Symphonie des Grauens) (1922)",Horror,5.0
4482,1654,FairyTale: A True Story (1997),Children's|Drama|Fantasy,5.0
4481,968,Night of the Living Dead (1968),Horror|Sci-Fi,5.0
4481,1200,Aliens (1986),Action|Sci-Fi|Thriller|War,5.0
4481,2288,"Thing, The (1982)",Action|Horror|Sci-Fi|Thriller,5.0
4481,22,Copycat (1995),Crime|Drama|Thriller,5.0
4481,72,Kicking and Screaming (1995),Comedy|Drama,5.0
4481,481,Kalifornia (1993),Drama|Thriller,5.0
4481,497,Much Ado About Nothing (1993),Comedy|Romance,5.0
4481,610,Heavy Metal (1981),Action|Adventure|Animation|Horror|Sci-Fi,5.0
4481,627,"Last Supper, The (1995)",Drama|Thriller,5.0
4481,778,Trainspotting (1996),Drama,5.0
4480,73,"Misérables, Les (1995)",Drama|Musical,5.0
4480,121,"Boys of St. Vincent, The (1993)",Drama,5.0
4480,290,Once Were Warriors (1994),Crime|Drama,5.0
4480,388,Boys Life (1995),Drama,5.0
4480,635,"Family Thing, A (1996)",Comedy|Drama,5.0
4480,697,Feeling Minnesota (1996),Drama|Romance,5.0
4480,720,Wallace & Gromit: The Best of Aardman Animation (1996),Animation,5.0
4480,751,Careful (1992),Comedy,5.0
4480,899,Singin' in the Rain (1952),Musical|Romance,5.0
4480,900,"American in Paris, An (1951)",Musical|Romance,5.0
4479,356,Forrest Gump (1994),Comedy|Romance|War,5.0
4479,904,Rear Window (1954),Mystery|Thriller,5.0
4479,1250,"Bridge on the River Kwai, The (1957)",Drama|War,5.0
4479,1276,Cool Hand Luke (1967),Comedy|Drama,5.0
4479,1294,M*A*S*H (1970),Comedy|War,5.0
4479,1370,Die Hard 2 (1990),Action|Thriller,5.0
4479,2657,"Rocky Horror Picture Show, The (1975)",Comedy|Horror|Musical|Sci-Fi,5.0
4479,3448,"Good Morning, Vietnam (1987)",Comedy|Drama|War,5.0
4479,3494,True Grit (1969),Adventure|Western,5.0
4479,3508,"Outlaw Josey Wales, The (1976)",Western,5.0
4478,858,"Godfather, The (1972)",Action|Crime|Drama,5.0
4478,2355,"Bug's Life, A (1998)",Animation|Children's|Comedy,5.0
4478,2571,"Matrix, The (1999)",Action|Sci-Fi|Thriller,5.0
4478,29,"City of Lost Children, The (1995)",Adventure|Sci-Fi,5.0
4478,32,Twelve Monkeys (1995),Drama|Sci-Fi,5.0
4478,111,Taxi Driver (1976),Drama|Thriller,5.0
4478,223,Clerks (1994),Comedy,5.0
4478,529,Searching for Bobby Fischer (1993),Drama,5.0
4478,541,Blade Runner (1982),Film-Noir|Sci-Fi,5.0
4478,785,Kingpin (1996),Comedy,5.0
4477,1,Toy Story (1995),Animation|Children's|Comedy,5.0
4477,101,Bottle Rocket (1996),Comedy,5.0
4477,104,Happy Gilmore (1996),Comedy,5.0
4477,105,"Bridges of Madison County, The (1995)",Drama|Romance,5.0
4477,140,Up Close and Personal (1996),Drama|Romance,5.0
4477,249,Immortal Beloved (1994),Drama|Romance,5.0
4477,364,"Lion King, The (1994)",Animation|Children's|Musical,5.0
4477,541,Blade Runner (1982),Film-Noir|Sci-Fi,5.0
4477,555,True Romance (1993),Action|Crime|Romance,5.0
4477,592,Batman (1989),Action|Adventure|Crime|Drama,5.0
4476,750,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1963),Sci-Fi|War,5.0
4476,68,French Twist (Gazon maudit) (1995),Comedy|Romance,5.0
4476,121,"Boys of St. Vincent, The (1993)",Drama,5.0
4476,376,"River Wild, The (1994)",Action|Thriller,5.0
4476,522,Romper Stomper (1992),Action|Drama,5.0
4476,670,"World of Apu, The (Apur Sansar) (1959)",Drama,5.0
4476,850,Cyclo (1995),Crime|Drama,5.0
4476,957,"Scarlet Letter, The (1926)",Drama,5.0
4476,1023,Winnie the Pooh and the Blustery Day (1968),Animation|Children's,5.0
4476,1034,Freeway (1996),Crime,5.0
4475,1,Toy Story (1995),Animation|Children's|Comedy,5.0
4475,364,"Lion King, The (1994)",Animation|Children's|Musical,5.0
4475,750,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1963),Sci-Fi|War,5.0
4475,919,"Wizard of Oz, The (1939)",Adventure|Children's|Drama|Musical,5.0
4475,1036,Die Hard (1988),Action|Thriller,5.0
4475,2139,"Secret of NIMH, The (1982)",Animation|Children's,5.0
4475,2542,"Lock, Stock & Two Smoking Barrels (1998)",Comedy|Crime|Thriller,5.0
4475,223,Clerks (1994),Comedy,5.0
4475,350,"Client, The (1994)",Drama|Mystery|Thriller,5.0
4475,407,In the Mouth of Madness (1995),Horror|Thriller,5.0
4474,1,Toy Story (1995),Animation|Children's|Comedy,5.0
4474,16,Casino (1995),Drama|Thriller,5.0
4474,111,Taxi Driver (1976),Drama|Thriller,5.0
4474,123,Chungking Express (1994),Drama|Mystery|Romance,5.0
4474,157,Canadian Bacon (1994),Comedy|War,5.0
4474,388,Boys Life (1995),Drama,5.0
4474,457,"Fugitive, The (1993)",Action|Thriller,5.0
4474,521,Romeo Is Bleeding (1993),Crime|Thriller,5.0
4474,535,Short Cuts (1993),Drama,5.0
4474,903,Vertigo (1958),Mystery|Thriller,5.0
4473,615,Bread and Chocolate (Pane e cioccolata) (1973),Drama,5.0
4473,2351,Nights of Cabiria (Le Notti di Cabiria) (1957),Drama,5.0
4473,2983,"Ipcress File, The (1965)",Thriller,5.0
4473,3309,"Dog's Life, A (1920)",Comedy,5.0
4473,155,Beyond Rangoon (1995),Drama|War,5.0
4473,190,Safe (1995),Thriller,5.0
4473,501,Naked (1993),Drama,5.0
4473,522,Romper Stomper (1992),Action|Drama,5.0
4473,751,Careful (1992),Comedy,5.0
4473,935,"Band Wagon, The (1953)",Comedy|Musical,5.0
4471,215,Before Sunrise (1995),Drama|Romance,5.0
4471,1272,Patton (1970),Drama|War,5.0
4471,41,Richard III (1995),Drama|War,5.0
4471,72,Kicking and Screaming (1995),Comedy|Drama,5.0
4471,562,Welcome to the Dollhouse (1995),Comedy|Drama,5.0
4471,566,Naked in New York (1994),Comedy|Romance,5.0
4471,933,To Catch a Thief (1955),Comedy|Romance|Thriller,5.0
4471,955,Bringing Up Baby (1938),Comedy,5.0
4471,971,Cat on a Hot Tin Roof (1958),Drama,5.0
4471,1189,"Thin Blue Line, The (1988)",Documentary,5.0
4472,527,Schindler's List (1993),Drama|War,5.0
4472,1035,"Sound of Music, The (1965)",Musical,5.0
4472,2186,Strangers on a Train (1951),Film-Noir|Thriller,5.0
4472,2203,Shadow of a Doubt (1943),Film-Noir|Thriller,5.0
4472,2946,Help! (1965),Comedy|Musical,5.0
4472,3095,"Grapes of Wrath, The (1940)",Drama,5.0
4472,29,"City of Lost Children, The (1995)",Adventure|Sci-Fi,5.0
4472,94,Beautiful Girls (1996),Drama,5.0
4472,103,Unforgettable (1996),Thriller,5.0
4472,215,Before Sunrise (1995),Drama|Romance,5.0
4470,52,Mighty Aphrodite (1995),Comedy,5.0
4470,513,Radioland Murders (1994),Comedy|Mystery|Romance,5.0
4470,678,Some Folks Call It a Sling Blade (1993),Drama|Thriller,5.0
4470,858,"Godfather, The (1972)",Action|Crime|Drama,5.0
4470,892,Twelfth Night (1996),Comedy|Drama|Romance,5.0
4470,905,It Happened One Night (1934),Comedy,5.0
4470,950,"Thin Man, The (1934)",Mystery,5.0
4470,1148,"Wrong Trousers, The (1993)",Animation|Comedy,5.0
4470,1207,To Kill a Mockingbird (1962),Drama,5.0
4470,1243,Rosencrantz and Guildenstern Are Dead (1990),Comedy|Drama,5.0
4469,2064,Roger & Me (1989),Comedy|Documentary,5.0
4469,6,Heat (1995),Action|Crime|Thriller,5.0
4469,25,Leaving Las Vegas (1995),Drama|Romance,5.0
4469,154,Belle de jour (1967),Drama,5.0
4469,190,Safe (1995),Thriller,5.0
4469,246,Hoop Dreams (1994),Documentary,5.0
4469,247,Heavenly Creatures (1994),Drama|Fantasy|Romance|Thriller,5.0
4469,342,Muriel's Wedding (1994),Comedy|Romance,5.0
4469,364,"Lion King, The (1994)",Animation|Children's|Musical,5.0
4469,367,"Mask, The (1994)",Comedy|Crime|Fantasy,5.0
4468,247,Heavenly Creatures (1994),Drama|Fantasy|Romance|Thriller,5.0
4468,527,Schindler's List (1993),Drama|War,5.0
4468,1131,Jean de Florette (1986),Drama,5.0
4468,2184,"Trouble with Harry, The (1955)",Mystery|Thriller,5.0
4468,3467,Hud (1963),Drama|Western,5.0
4468,30,Shanghai Triad (Yao a yao yao dao waipo qiao) (1995),Drama,5.0
4468,123,Chungking Express (1994),Drama|Mystery|Romance,5.0
4468,161,Crimson Tide (1995),Drama|Thriller|War,5.0
4468,229,Death and the Maiden (1994),Drama|Thriller,5.0
4468,319,Shallow Grave (1994),Thriller,5.0
4467,858,"Godfather, The (1972)",Action|Crime|Drama,5.0
4467,1213,GoodFellas (1990),Crime|Drama,5.0
4467,2997,Being John Malkovich (1999),Comedy,5.0
4467,11,"American President, The (1995)",Comedy|Drama|Romance,5.0
4467,448,Fearless (1993),Drama,5.0
4467,589,Terminator 2: Judgment Day (1991),Action|Sci-Fi|Thriller,5.0
4467,647,Courage Under Fire (1996),Drama|War,5.0
4467,903,Vertigo (1958),Mystery|Thriller,5.0
4467,908,North by Northwest (1959),Drama|Thriller,5.0
4467,923,Citizen Kane (1941),Drama,5.0
4466,105,"Bridges of Madison County, The (1995)",Drama|Romance,5.0
4466,162,Crumb (1994),Documentary,5.0
4466,232,Eat Drink Man Woman (1994),Comedy|Drama,5.0
4466,253,Interview with the Vampire (1994),Drama|Horror,5.0
4466,426,Body Snatchers (1993),Horror|Sci-Fi|Thriller,5.0
4466,495,In the Realm of the Senses (Ai no corrida) (1976),Drama,5.0
4466,514,"Ref, The (1994)",Comedy,5.0
4466,741,Ghost in the Shell (Kokaku kidotai) (1995),Animation|Sci-Fi,5.0
4466,775,Spirits of the Dead (Tre Passi nel Delirio) (1968),Horror,5.0
4466,950,"Thin Man, The (1934)",Mystery,5.0
4465,246,Hoop Dreams (1994),Documentary,5.0
4465,1204,Lawrence of Arabia (1962),Adventure|War,5.0
4465,1635,"Ice Storm, The (1997)",Drama,5.0
4465,69,Friday (1995),Comedy,5.0
4465,213,Burnt By the Sun (Utomlyonnye solntsem) (1994),Drama,5.0
4465,215,Before Sunrise (1995),Drama|Romance,5.0
4465,233,Exotica (1994),Drama,5.0
4465,235,Ed Wood (1994),Comedy|Drama,5.0
4465,306,Three Colors: Red (1994),Drama,5.0
4465,441,Dazed and Confused (1993),Comedy,5.0
4464,971,Cat on a Hot Tin Roof (1958),Drama,5.0
4464,1950,In the Heat of the Night (1967),Drama|Mystery,5.0
4464,50,"Usual Suspects, The (1995)",Crime|Thriller,5.0
4464,497,Much Ado About Nothing (1993),Comedy|Romance,5.0
4464,527,Schindler's List (1993),Drama|War,5.0
4464,897,For Whom the Bell Tolls (1943),Adventure|War,5.0
4464,905,It Happened One Night (1934),Comedy,5.0
4464,929,Foreign Correspondent (1940),Thriller,5.0
4464,930,Notorious (1946),Film-Noir|Romance|Thriller,5.0
4464,952,Around the World in 80 Days (1956),Adventure|Comedy,5.0
4463,356,Forrest Gump (1994),Comedy|Romance|War,5.0
4463,1265,Groundhog Day (1993),Comedy|Romance,5.0
4463,1946,Marty (1955),Drama|Romance,5.0
4463,50,"Usual Suspects, The (1995)",Crime|Thriller,5.0
4463,110,Braveheart (1995),Action|Drama|War,5.0
4463,246,Hoop Dreams (1994),Documentary,5.0
4463,318,"Shawshank Redemption, The (1994)",Drama,5.0
4463,541,Blade Runner (1982),Film-Noir|Sci-Fi,5.0
4463,858,"Godfather, The (1972)",Action|Crime|Drama,5.0
4463,866,Bound (1996),Crime|Drama|Romance|Thriller,5.0
4462,110,Braveheart (1995),Action|Drama|War,5.0
4462,112,Rumble in the Bronx (1995),Action|Adventure|Crime,5.0
4462,150,Apollo 13 (1995),Drama,5.0
4462,318,"Shawshank Redemption, The (1994)",Drama,5.0
4462,348,Bullets Over Broadway (1994),Comedy,5.0
4462,541,Blade Runner (1982),Film-Noir|Sci-Fi,5.0
4462,606,Candyman: Farewell to the Flesh (1995),Horror,5.0
4462,908,North by Northwest (1959),Drama|Thriller,5.0
4462,1090,Platoon (1986),Drama|War,5.0
4462,1193,One Flew Over the Cuckoo's Nest (1975),Drama,5.0
4461,1348,"Nosferatu (Nosferatu, eine Symphonie des Grauens) (1922)",Horror,5.0
4461,1845,Zero Effect (1998),Comedy|Thriller,5.0
4461,2097,Something Wicked This Way Comes (1983),Children's|Horror,5.0
4461,3476,Jacob's Ladder (1990),Horror|Mystery|Thriller,5.0
4461,3706,Angel Heart (1987),Film-Noir|Mystery|Thriller,5.0
4461,50,"Usual Suspects, The (1995)",Crime|Thriller,5.0
4461,151,Rob Roy (1995),Drama|Romance|War,5.0
4461,171,Jeffrey (1995),Comedy,5.0
4461,324,"Sum of Us, The (1994)",Comedy,5.0
4461,407,In the Mouth of Madness (1995),Horror|Thriller,5.0
4460,1291,Indiana Jones and the Last Crusade (1989),Action|Adventure,5.0
4460,23,Assassins (1995),Thriller,5.0
4460,383,Wyatt Earp (1994),Western,5.0
4460,408,8 Seconds (1994),Drama,5.0
4460,556,"War Room, The (1993)",Documentary,5.0
4460,671,Mystery Science Theater 3000: The Movie (1996),Comedy|Sci-Fi,5.0
4460,750,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1963),Sci-Fi|War,5.0
4460,904,Rear Window (1954),Mystery|Thriller,5.0
4460,908,North by Northwest (1959),Drama|Thriller,5.0
4460,912,Casablanca (1942),Drama|Romance|War,5.0
4459,448,Fearless (1993),Drama,5.0
4459,783,"Hunchback of Notre Dame, The (1996)",Animation|Children's|Musical,5.0
4459,904,Rear Window (1954),Mystery|Thriller,5.0
4459,1032,Alice in Wonderland (1951),Animation|Children's|Musical,5.0
4459,1046,Beautiful Thing (1996),Drama|Romance,5.0
4459,1277,Cyrano de Bergerac (1990),Action|Drama|Romance,5.0
4459,1484,"Daytrippers, The (1996)",Mystery,5.0
4459,2186,Strangers on a Train (1951),Film-Noir|Thriller,5.0
4459,2624,After Life (1998),Drama,5.0
4459,2775,Head On (1998),Drama,5.0
4458,394,Coldblooded (1995),Action,5.0
4458,933,To Catch a Thief (1955),Comedy|Romance|Thriller,5.0
4458,49,When Night Is Falling (1995),Drama|Romance,5.0
4458,206,Unzipped (1995),Documentary,5.0
4458,299,Priest (1994),Drama,5.0
4458,314,"Secret of Roan Inish, The (1994)",Drama,5.0
4458,461,Go Fish (1994),Drama|Romance,5.0
4458,488,M. Butterfly (1993),Drama,5.0
4458,522,Romper Stomper (1992),Action|Drama,5.0
4458,575,"Little Rascals, The (1994)",Children's|Comedy,5.0
4457,1189,"Thin Blue Line, The (1988)",Documentary,5.0
